,Sample-1,Sample-2,Sample-3
2874,10.3804894958496,10.9908842685482,9.93389925469675
2875,7.82246145373596,7.28654311197093,7.29783504000611
2876,10.0470067345776,11.4779542035588,11.7061849261817
2879,11.5619941912611,11.6377065181717,11.9121296362404
2882,8.73239818390897,9.85907570084623,6.65268697091711
723778,10.5245440149362,7.75564017785334,8.66541593154177
2886,8.71963225656405,9.73169701431075,13.3638948073784
2888,9.83505665603893,8.41914831471539,8.00198231039025
2890,4.43809984663249,4.51136774378327,4.43231927508415
2891,5.3694532864426,9.52557730189193,5.50733984425057
723790,5.95360618014777,5.82797706520935,6.45815863808001
2895,5.85356314691375,5.87112346621387,5.77753312913484
2903,7.04007464921727,7.45265636042904,7.39916520988991
2912,6.86372270767908,6.89860872879211,6.47724302832284
2913,5.65557700768402,6.00655527559356,5.44495264559959
2914,7.25618010351502,7.54917226492083,7.6121329844602
166752,3.99812390360657,3.9597934617865,3.96450126784938
2916,7.52194051228547,7.53286013372583,7.49898548179355
723809,6.19625516182552,6.27424541049429,6.26348658393524
2918,5.28982213204138,5.95237242573265,5.34168740472654
2919,5.63754294848347,6.617160948356,8.74745765781168
2921,5.65620416775879,5.59318317469341,6.21735509013703
2922,6.03840205087345,11.5264233248162,5.94073308537896
2925,7.65269587985596,7.82717476509315,7.59490143997386
2928,4.28722096605162,4.3670550513585,4.51946296281962
2932,8.07540380016756,8.93473358705059,9.49839615267424
2935,9.8696653303233,10.4906343707121,10.4420610504338
2936,7.75913585764504,8.25269527349911,8.56078242784574
2938,7.63084341971429,7.80405077259054,7.7050117198941
2939,11.8174525063798,10.3283111984011,5.94312577806928
2940,9.20447941518568,6.92381371978601,6.78727345840118
2946,9.43293997289523,8.80878194375162,9.02145025723339
2949,8.17014506409617,8.05862853629445,8.01751426913536
2950,11.6238675591768,11.4994358957988,8.49430120257357
2953,6.71219288670181,7.22074362156838,7.29735148877908
2954,7.98657689598035,8.65378409331683,9.06705403629786
166793,7.6529204480178,7.59936359264656,7.77574576927305
2959,10.0710908109385,9.68903993751026,9.98928785766591
2960,8.53669257035065,9.64150173229686,9.92475682513737
2961,9.62046710049969,8.86086051561408,9.18555149803766
2963,7.30669339502114,7.41737043453266,6.82656192170452
2967,9.32629148135564,9.47288287383704,11.2062757411406
2968,7.85108613618196,8.24541932402622,8.33329419080054
2974,6.37256260459637,7.70257042245162,6.4480560342568
166815,8.54817925618927,7.09278781413773,9.25770158157182
2977,5.57997679951943,5.98314963666989,5.8427427664877
2981,6.50764193728993,6.660413454137,6.43512774664259
2984,4.87994393110336,6.84510153354579,4.86853150307
2986,5.14183101637872,4.70897474534471,5.07000185919762
2987,12.9297519698558,10.7162183730486,11.9952965122702
2995,11.1032377479937,8.72483706850696,7.91501850213587
2997,8.61266671439527,8.62934558387041,9.36959636122413
2998,3.96361114920541,4.12546595509509,4.12020939296017
2999,6.81663884247514,6.65793697521956,6.2272952722267
3000,6.81646982930387,6.57340508507263,6.63938994514896
3001,6.94319744330161,6.6109264512471,5.32778269995605
3002,6.23492308699218,5.81016772923601,5.09382479541282
3003,8.03463391118244,7.582851172114,7.07626421240846
3004,6.10861675062754,5.75656368632157,5.90964459109384
3005,11.8356544951287,10.3556098658276,12.4192432262921
3006,10.1241173957646,7.93610877203093,9.47945205191616
3007,6.78741916629802,6.0859269310146,6.1014148564039
3008,6.16738634081016,5.89138193193672,5.64168483277172
3009,4.68135000821147,4.80552271436155,4.73623826770147
3012,9.65703577570579,6.03709515318111,8.13395850834672
3013,7.29055991749213,6.12098226320861,6.97668156183846
3017,10.9154781688943,9.07788394406207,10.9725199412489
3018,5.76410834411852,5.23664323898269,5.06972172615533
3024,5.42932896452944,5.38644663590884,5.60614885784764
3026,6.54699861992354,10.2765916298446,6.7728880184656
3028,11.2345678877192,11.2118536424543,11.5823817436692
3029,10.3134312449098,9.52139398130883,8.95784360516539
3031,6.07384907615645,6.30268199465242,6.18653065176248
3032,11.7436741587338,11.187169080354,10.308494237512
3035,8.95685549672274,9.50745278572554,9.47353734787781
3036,6.71338432429366,6.52083962855423,6.32809367765061
3039,8.92287230932194,12.7537348330307,9.85454128467946
3044,6.56430958434922,6.70913042132633,6.72382972933377
3045,6.93997624596027,7.68179815154679,7.08702524572367
3047,7.44143708432026,8.42999472718133,7.51474649891701
3048,6.87703575455627,8.27501765170377,7.13755916467647
3049,7.06808069427509,6.84475829537954,6.58138971862307
3050,6.08999892080089,5.99661343137707,5.93261831826869
3052,10.3273490262407,10.1785280524335,9.90127283875338
3053,4.91774204695217,5.15440297503819,5.14885577615609
3055,7.2091083346687,7.42834548744915,6.80469062388302
3059,9.01098713043689,8.63183796963388,8.50682561413129
3060,6.29600592305011,6.63279678792876,6.50500318615655
3061,4.74763039362426,5.11920514058614,4.86437318476865
3062,5.56488064330717,5.62689203152512,5.4962000840103
3065,10.2796479098329,11.2567961112882,11.3118574008626
3066,9.80879214336699,10.7087890795274,10.5105111971117
3067,6.75559994250845,6.76585075452454,6.74987003584156
3068,12.3906085789586,12.0580853257975,12.3293078885754
199675,7.46986982119638,7.39765131521335,7.34747611547183
3071,8.59694955166146,8.93039028134512,8.23790126390576
3074,10.4089061907054,11.4358247134853,9.40897055920268
3075,9.11116342897005,9.40441270828612,7.538606998789
3078,8.92234470519694,9.66716735622627,8.09499933459988
3080,7.25150405212359,7.47716849934318,6.65617804586643
3083,6.22475668506766,6.44304986081525,6.09265505072466
199692,9.71293558373402,9.12580307369168,9.75404735454324
3090,5.24636996904103,5.17746525987137,5.13607826576747
3091,11.64178893173,12.1717854964272,11.5258685056936
199699,6.44884695124798,6.79733320923087,6.37577383926249
3098,11.7857022010304,10.6537530744509,12.1617241498105
3101,7.24063779861697,7.4969405428059,7.59684977773416
3104,8.64695119829239,8.73948930501555,9.10840604831783
3108,9.94033659164318,9.31118674121888,9.60236610005531
3109,8.99503079883384,8.69575787088568,7.99663155506996
134187,6.49017938330851,6.5071670887107,6.6734380003008
3115,11.5063218216953,10.1490424227774,10.0748724221766
3116,4.72018885871262,5.40066679753805,4.9963746656465
3127,12.0483312833527,10.9025556259202,11.0468191417183
3134,11.6651440486782,12.9761190231502,10.9103237442953
3137,11.139336362296,12.7283214456102,10.3811807132076
199745,8.12375773051204,7.59328948003126,8.53948567415638
3142,8.33590511000234,7.45246392865122,7.8380626975719
3145,9.4802082184876,8.84461510055009,9.35511593490596
3148,11.3840459957059,12.4742457950376,11.6632952632954
3151,13.1243935530139,14.0512175211786,13.3191947645372
3155,10.0758297676326,9.82725724982398,9.69818447825821
3156,7.89292439271183,8.87709167628798,8.71154430849832
3157,6.98206452907223,8.10288357170747,9.32835862089606
3158,6.72096387727181,8.78004480535064,6.70544487012576
3162,9.84594068887441,8.17598065050956,8.84369721033811
3166,7.75655500296797,8.14112270434459,7.85848287072171
3167,6.50865911265791,7.57188551804345,5.79377687788975
199777,7.03932801903009,7.41607215837212,8.42888343324419
3171,5.5453110858193,9.04652269508425,6.01828949316203
3174,5.11663134666307,5.63938130705992,5.22169337958381
3175,5.93627901795759,5.91882670114048,5.67258932199748
3183,10.6710303595078,11.3276670824634,11.316289350222
3188,9.91257513298083,10.3942096744106,10.7353488402606
724087,5.52879530053458,5.71183675795747,5.3833624039763
199800,6.48166926954661,6.3382033938046,6.66558088384282
134265,7.11654830544431,7.088369537227,7.13222428544314
3195,5.8478624804904,5.92906708199285,5.78998182846142
3198,6.09242438898458,5.70317458814698,5.92032780818684
3199,5.46157183933988,5.32406177462437,5.16578502945189
3201,8.03909151940887,6.92708822706957,6.55721271060359
3202,7.80711343680025,6.29361419278246,5.84475845106659
3203,6.92697051521076,6.60130417725313,6.73024266928569
3205,7.75578858349854,4.36374977028341,4.28243290628699
3208,6.18323313828728,6.29408567208996,6.02053134295273
3211,7.40587957684684,7.3239297174457,7.18668557151379
3212,8.76546570534357,12.2927767396768,8.43371500388616
134285,7.19045565643812,7.5715179777041,6.93718400087189
3214,8.42280696284233,9.12583529727765,8.0870121698034
3221,8.40879268640476,8.49969638091974,8.13171784478853
3222,8.2370718219183,8.06605642447676,7.94213186998153
3223,8.17019296756147,8.56285282042318,6.03803556496807
3224,6.64389226006315,7.27103075451051,6.59083360652076
3225,6.83195324656601,6.86030116766299,6.9069143434511
3226,8.93164152300531,6.87916163998954,6.32994455277215
3227,8.01472239087452,8.61251827024208,8.00453144098211
3228,5.43856538280262,5.661574504213,5.53392165335639
3229,6.94467301347318,6.99746321280491,7.49178714768387
3234,8.68520654454174,7.64897323405352,6.75761963522565
3237,5.41001733396148,8.30023410574404,5.37743976056732
3238,5.08992851405529,4.89709235208869,4.87818141382554
3240,6.1887679959012,6.34591428745143,6.0239619702199
3242,5.49074691174557,5.94749725636334,5.67189605529558
3249,8.12761148194871,9.01689625610961,7.88324797521944
199870,7.28394487696891,6.8187036707153,6.53232873760484
3265,9.44604619015741,9.92345390799623,9.17684937379066
3270,6.6292610006275,6.97104726306037,6.84528226601256
3272,6.70881363963554,6.26264245229682,6.76942594763893
3274,7.16249165388879,7.19475303456576,7.17516896726534
3283,4.76130329707366,5.10238628063321,4.66959858956964
3284,5.78611298099934,6.00358077455653,5.76529977363121
3290,6.80178602822193,6.31823329654127,6.21227404701982
3293,7.03905954738165,6.67699716368611,6.796123123917
3294,6.09114683624365,6.04720707799513,7.24373614126987
3299,7.57338531521523,7.65036999336691,8.26427794479538
3300,11.1467451936969,9.08046565443122,10.6001890979828
3304,10.7308043180548,12.3688370110601,12.7725734353946
3306,7.85829440128609,7.49219675077193,8.35480598982571
3315,12.7539848468442,12.2889848177549,13.0807306010736
3316,9.69527528078365,7.21999974583947,6.84257879448553
3320,13.0265378240325,13.2420568444694,13.1175830628934
3336,11.1354165374129,10.487462648284,10.3478852480501
3346,5.50403238340106,6.05692844918425,5.3787813157611
3347,4.51110893341696,5.67513768728116,4.52475063679084
3350,7.24870556349836,7.24555723982476,7.14892437390498
3351,6.17879912307172,6.48463134915933,6.18346254390602
3352,5.92246468130673,6.59924967067998,5.94829834091605
3354,6.31524992304556,6.52182581207123,6.26673721510362
3355,6.12045669831408,6.63835091743433,6.35366186381782
199964,9.90934909067926,9.99490980740553,7.24763639388813
3357,6.10821066941291,5.2975706950447,4.87493761279059
134429,6.90661886469768,9.45562484397188,7.17679999737681
3361,6.37862739535378,6.38777752917069,6.03909077253242
199974,5.66332443012669,6.45790663045869,13.2964404556509
3373,6.82556561139964,7.42494177670082,6.41991767641449
3375,5.61737741496208,6.41011959064642,5.31490052214956
3376,12.5077292057444,11.5864648428968,11.0437403704223
3384,8.27314253594824,7.86651418300574,7.19889139155442
3385,9.14919474346988,7.06284478686952,8.36772662648621
3386,5.7406068938463,5.5444737638831,6.20438026170763
3394,8.2922649162931,7.52575891202544,7.45744451621571
134466,5.33460821300487,5.54814094361276,6.26407980458941
3396,8.92810848347478,8.41625461499475,9.22924301351401
3397,11.2328540875468,10.7076857303913,7.88558591600156
3399,9.24639020240403,10.9977902527799,9.55701383938922
3416,8.26175647823174,8.43847741513384,9.02805027535742
100240734,6.27321227331917,5.73938812942568,6.11414153547867
100240735,5.99817728532887,6.12574053829084,6.17774995002515
3429,9.15068339669769,11.3090466614656,12.1498193947707
3430,7.8285645715109,8.33589500941696,9.11714259171879
3434,8.40299458908741,9.073588301182,11.432348808462
3437,8.33252553983408,8.46617805479203,10.3030526714388
3439,4.47853745568424,4.48148443857336,4.2165817273141
3440,4.58249434472113,5.06983416783542,4.61279724564994
3441,5.50871790081799,5.79418124341323,5.69637195327911
3442,4.45571768154395,4.92995202667113,4.80867381667172
3443,5.34989944100551,5.59388510303183,5.55022544508507
3444,6.76669742538294,7.06658059087708,7.07800604919071
3445,4.22800365672645,4.23416716955681,4.37665595088252
3446,5.6549714229939,5.69221104173886,5.53152606663492
3447,7.56797533241365,8.0316710586815,7.31972745180155
3448,6.40789256956032,6.80050731763564,6.74868224762557
3449,4.97856620419199,5.14670262402418,4.85292058003123
3451,7.79848604076359,8.19911086716161,7.80933299774726
3452,6.21719830579147,6.58722137244153,6.34323429032885
134526,3.92506418693595,3.98908366681858,3.93134022328724
3456,5.06536587257644,5.08486055479411,5.00262587027787
3458,5.84705748141288,5.99125296837721,5.97321000877613
3460,10.4867439686236,11.6580408045016,11.3746286580086
101059973,11.0217085712185,8.37803447777832,5.53964982136601
3467,5.01011836684019,5.49708312118237,5.3586677754647
3476,9.65974122784321,9.7176565967332,9.41076917916953
134548,5.01399620280849,8.82066301150802,6.04380858980911
3485,8.33567442050611,12.7083757202367,11.9639840225573
3486,12.3215472601871,11.3778816429942,10.0839445463833
3487,10.3411093519935,9.82336668909006,9.62472493908419
3489,7.82295670911934,10.0464794927152,7.86984680360884
3502,14.8575602998837,14.1575687221642,14.3897516534352
3512,11.4633686715979,7.64539181803678,5.81860102059611
3514,14.6510808909845,13.5062122873435,14.1125381940665
167359,5.99589876330622,6.73242609135246,6.20397859014457
200132,4.32440237679618,4.47549936028153,4.35923844882868
200150,4.96013812748919,5.04353878493219,4.84662290331222
3543,6.06211945044274,6.1510251983689,6.06195235486325
3544,7.13587290627456,7.27968461595029,7.1050033325655
3550,9.28811104398779,9.60285110680163,9.7200600163545
3560,8.56919323890899,8.36824229583397,7.89031708011382
3562,5.03180302911573,5.61081330888882,5.17133504914433
3563,7.49150182601912,7.23380931303624,7.18394645899414
3566,8.27969008415993,7.75969616556984,9.39571229809125
3567,4.38141284196862,4.27928214001221,4.35158474744289
3569,6.60283903170456,6.17891453709621,5.98528062879422
3574,4.68135000821147,4.47481376327425,4.20842710362472
3577,8.00137120078227,7.94301930383536,7.84329268977353
3578,4.25436756988827,4.14194858631544,4.0285567458834
3579,5.15354040896689,5.70812965583729,5.03248645394191
200186,9.90815643292542,9.27508649592126,9.3474923485434
3586,5.02262013797514,5.08756652699109,4.84243599061366
3587,8.28003340217237,7.50969225974536,7.63233218150644
3588,9.08480827713237,9.49030911989686,9.26741577834077
3592,5.14552160344495,5.28565071591521,5.59670499963663
3593,4.07590973104458,4.04769221146731,4.10356830849215
3595,9.35722402546931,4.72143925138605,4.54264379765827
3596,6.56380410625263,6.83176792313771,6.74701901453006
200205,7.18927670316121,7.49477060634708,7.17719248613331
3598,6.59783323431125,5.06522212527676,5.02535046108125
3601,8.13742060881564,9.06700235661389,7.48713450454596
3606,6.27903305676848,5.6489895398547,7.44896299082445
3608,11.4523918710526,11.5440587577876,10.8769776291283
3611,10.5154128114626,11.2102089396828,10.2241516970488
3612,10.1566690542782,10.4144531140553,8.78622179539182
3613,11.1168157852407,9.96495282759787,9.9536941343399
3614,9.63905448992511,8.84306010610938,9.49839615267424
3617,3.82518536145476,3.96166296125308,3.93797936031449
3619,7.89278263813082,7.7956473123011,7.22155053766458
3620,9.83742570912519,7.86470842163803,7.71512204484213
3623,6.59670559466372,6.86125032657568,7.96130256382046
3625,12.1084030309122,10.8755937471102,10.3883193371456
167465,4.60118752957435,4.58786960266736,4.46013340653504
3627,8.9501699420095,8.56619319697141,8.28773188892881
3628,9.96748698848149,10.9366505397463,9.14026630427562
134701,6.49525944441224,7.85963639743918,6.34158774299265
3630,6.3613704393152,6.56181413169766,5.93549506182503
3636,10.5087785295086,9.87528347690791,10.2474278419976
3641,5.94510828004058,5.87431685461893,5.94892117369645
3642,5.53703342254203,13.6118332228296,5.53667777561318
3643,6.90661886469768,6.59041025566443,6.06515004844927
3645,6.47002130326819,6.46610188934373,6.42022025941475
3646,13.5431606533874,12.6913569379596,11.6950119419874
101060157,4.69676079240346,8.99945665239131,5.03248645394191
105221694,6.73448650710515,7.50504575540139,9.02093948434367
200261,6.76793597327422,6.57724674512124,6.40657902825976
3655,11.5362892457733,9.7610063648348,9.0728882573665
134728,4.82117247993748,4.88880899234358,4.52953006253938
3660,7.31106390341708,7.95956204296721,7.61195583609816
3661,9.64640721191492,9.68890816982464,10.8332707103153
3665,8.46363206332018,9.89072735739139,11.4615353743423
3670,5.43690933453257,6.11906955936806,5.6054382166373
3671,7.79475554381247,8.85049454473248,9.07372485824509
3675,8.32419848222046,8.387655768296,9.36065277159932
3678,8.3780781032508,8.78287459344448,9.13674383901641
3681,7.6072922491869,7.59056015534031,7.52352536432231
3682,10.5540210877011,10.4197592738855,9.58003043138539
3683,7.2404633963705,6.43890792658338,6.3939306792847
101060200,4.54170262513653,5.99224271543352,4.63389030061493
200298,5.26579156060403,5.41393104958048,5.45096141766235
3692,10.3493068022622,9.41722965180793,10.2848915529554
3695,7.86948397192809,7.63177285377317,7.36040792495983
3697,6.34813659623948,7.31406107699702,6.13509560648281
3698,7.04398813828028,8.8490865749098,7.01781750047528
3699,6.4122476112648,7.15962387112697,6.7382309096749
3700,8.19315196820977,7.44345147558587,7.59464975443797
3702,5.87639802434518,5.77828575029355,5.41480275967756
3703,11.0090427593245,9.60912694278732,10.521063386348
3704,10.1661261860823,10.3533307983683,10.7534593688498
3706,6.97953641583035,7.24933293489582,6.29997352950323
200315,5.6846930201068,6.22460218124999,6.92040947812571
3713,6.51817994838419,6.75267309254096,6.75092499587799
3726,8.6751517895955,8.21385656551677,10.2158541047635
3728,10.4873778735412,11.3817743722735,13.8031406523271
3732,9.46761648079262,9.34260934395889,10.447566915965
3738,5.88769391393554,5.72758498696835,5.59381770447775
3741,6.32753229199009,6.33281229734583,6.12076215439686
3743,5.46978259865158,5.46044231608412,5.55664334387915
3744,6.50042300659118,6.61476761619065,6.6307505959066
3746,5.29486465864821,6.42349007897069,5.6817013103873
3750,6.856492033723,7.09913632882882,7.14433499997357
3751,3.91462967948235,6.23926563222221,3.81612416489822
101060264,7.87883268284843,7.30361257060521,6.35366186381782
3753,5.31317938429675,5.35204195971662,5.37640502859264
3754,7.19947067311749,8.35315790204977,6.80711887446058
3756,4.8693004067704,5.02751902548784,5.09790639639731
134829,5.52664678022409,5.55859082678052,5.42371275575407
3759,7.94281949369083,7.42235114446526,7.23211882145345
3763,6.8251376371872,7.79418958020712,6.88047612238742
3767,7.10463312689407,7.2221003567556,6.81277141334456
3769,5.00523607273573,5.08061558475412,5.69201170993347
3770,6.94375344687445,6.5189010737343,7.08879878723977
3776,7.92515909434566,5.68086219796517,6.98717645252008
3780,7.63826861499862,7.54415614016055,7.42478728463174
3781,4.43464561233853,4.52946316241362,4.25297340966665
3783,9.05855172665341,7.81552446344935,10.0202431777074
3786,6.23154767384756,6.85907100861374,6.44963706651043
3787,7.48490692281518,7.92954341655875,7.4433484464634
134860,5.7950313227221,5.87219744370383,5.85917364539261
3790,12.8663468559137,10.1661592790535,9.42708208017037
3791,9.44096575049953,9.30809671541133,7.1509890341629
134864,4.14285998581015,4.58795267423073,4.15898576032009
3792,7.81154914796367,7.8467683282292,7.68474515243306
3796,7.53429234103038,10.2142723334956,8.0773745432591
200407,5.2374306439541,5.07418576439658,5.1304438738765
3801,7.70359065938702,7.21149930045545,7.61707049743205
3802,7.53940947000339,7.99486910376987,7.77569463574441
3803,6.90661886469768,7.15720444393059,7.00809244063894
3804,7.69370697460785,7.82416801596251,7.28634785960419
3806,7.77155508163803,8.01497587109324,7.42616740436466
3808,6.87794070351286,7.12589108373732,6.73029322924641
3810,6.74007795158544,6.98898012742609,6.84022991879284
3811,5.9355738891866,6.31477398902887,6.18335886818034
200420,7.02981340983727,6.77131819787111,7.21629266176738
3813,5.8793002671891,6.08253616455137,6.02033332846409
3814,7.13980508221769,7.45819039149972,6.80625995878474
3815,10.8029086078875,9.86608355280766,9.10351234082682
3816,7.46823285476156,10.3501987742367,7.65868961087168
3818,5.94281073620521,6.4133831715565,6.20465075749195
3820,7.58312867736268,7.11035340091291,6.66013167446971
3822,4.90957255650515,5.89470432711729,4.27936387023449
3823,4.59238700694144,5.66100548477928,4.37131088065734
3832,6.90061586394186,8.65706211013167,8.18309169914084
3835,8.17230670514418,9.01660775921065,8.75346826115263
3846,6.98095537983521,7.26234701104066,7.13702658813431
3848,7.14827846268976,7.65268270109392,7.56535028899138
3849,7.20519235459186,7.45465613743614,7.4974292636383
3850,6.12313253561787,5.79242900589391,6.37297985490614
3852,7.63084341971429,7.41020799036118,7.96310572481379
3856,11.0728005056096,11.8514035751145,13.4383317636096
3857,7.97121831924506,7.78352925952159,7.86177132823
3859,4.9289571702437,5.21100653227515,4.93865827333841
3860,5.50537474953894,5.08061558475412,5.43817993660122
3861,7.09422372872409,5.1974911877477,5.54228068666914
3866,12.6434827237588,7.54227903451279,9.60734157937967
3868,6.65916772755886,6.25008312631844,8.07928524732968
3875,10.4527820722642,12.5606379355219,13.2584264256251
3881,5.654047540198,5.67416505559277,5.421194800817
3882,6.40576494547492,6.43887154873107,6.71669505467944
3883,6.01312484786268,5.84711081490934,5.89079641590482
3884,6.71949314087077,6.86403802624972,6.84529154066259
3885,5.91071816348447,5.97544470064601,5.94853683016566
3886,6.12024413842432,6.1268201801885,5.72650114634141
3887,7.48284632098051,7.60338360695898,10.1472529286951
3888,8.35262666952178,8.64884299841155,8.39409808997807
3889,6.6186618014369,6.9839856425951,6.74071258605494
3890,6.01411247099962,5.76910122208917,5.78636252689506
3891,7.81889956497997,7.72661844973333,7.71344379135946
3892,7.92941569385072,7.15438870478482,7.95091397900302
200504,6.69898155955057,7.19954537280362,6.83865609026881
3897,7.58856616781615,7.52673136656587,7.65938539798297
3899,6.22301115723331,5.11784849020143,5.09643317085532
3902,6.83458443669467,6.73242609135246,6.75321023165154
3904,5.55110229459255,5.73277889885441,5.59946095970518
3906,6.48575933905312,6.56045931116518,6.80241908218855
3911,9.54932266402254,8.83429482774863,11.182052449942
3913,9.62313936915741,8.59193009456646,9.74884065035409
3914,9.18099557139022,7.73673140816343,7.13677586343899
200523,6.22661482004724,6.65805467661768,6.59205644060206
3927,10.2120681882033,11.9986508351784,11.2321128206349
3930,9.65803222212072,10.8606457603964,9.63513914898658
200539,8.0673060032532,8.22264714298509,8.15828548428452
3933,5.95067269244968,5.9558350490746,5.79737110843471
3934,10.2110504882517,8.07732684600931,12.6513241354272
3936,10.2668928254167,8.99288830011927,8.13125815718304
3938,6.81008693839001,6.95849570238292,7.22758721138722
3939,12.3591735029559,13.9503049125924,14.0071558750562
3945,11.6930823295878,10.1133410022546,10.2349421667154
3948,6.60206180387631,7.11308859775972,7.26645157030564
3950,4.58112526817703,4.92098619363654,4.90441017939826
3952,5.71956809753008,6.37794621305876,6.32910864244632
3955,5.83999991794381,6.5409175172372,6.12659279907104
3956,11.9334489395938,12.1856636454622,13.12481438779
3957,5.83999991794381,5.57847349709942,5.46385974362685
3958,13.111579288713,10.2543992853408,12.1077089102454
3959,8.84479189697699,12.6722628890934,11.8442598101589
3960,6.68323715063484,6.23079739541284,5.85878667516069
3963,6.66558088384282,6.36011620654757,6.80255738285185
3965,7.61925959975612,8.53076318646637,9.46591174596727
3972,7.18316342675508,7.08392178011535,7.85726350607381
3973,4.05103095387716,4.22211651716807,4.21096475394217
645566,6.73009039182259,6.98591949986541,7.87478797067235
3975,5.77546330363388,5.81868207192462,6.21372161576691
3976,7.21727972247975,7.35076537733735,7.99452685882845
3977,5.21678571904316,5.81535480532762,5.52789471939495
3978,8.09747431672639,9.60641909366648,8.48199592691362
3981,7.27518603633842,7.99901451512173,6.68691261942407
3982,6.4749052577341,6.5317688792478,6.39931036876196
167826,4.28620866744527,4.23161328918167,4.61384832483575
3988,10.7673918187642,10.6010463012928,9.94394237771602
3990,5.44819460276848,5.92572023738516,5.69071735996596
3995,9.03887863583251,8.15144123352274,8.82016929352852
167838,4.64221362108422,4.70199845278929,5.80317386115103
4001,7.22781819741266,9.11150581424626,9.46771419055004
200609,6.47178920313759,6.23826119481665,6.42378065755249
4004,6.90072791118549,6.23956283583004,6.28902980547924
4005,8.62348181147036,8.68147910485151,7.97987082486828
4009,5.50909133399602,6.05636883436696,5.92763979338707
4010,6.21506922861274,6.17213973892659,6.48761208230493
4014,6.27995216050045,6.08968797181123,6.10865088635377
4016,8.96400688512942,8.3921637570473,10.2354761477416
4018,4.22357985208961,4.30003264327476,4.31601859378609
4025,7.70385866852991,6.79631523899014,6.57970904985484
4026,7.26363693716858,6.9666179294812,6.65292185456017
692159,6.93454243670498,6.66939763322356,6.77172686873864
4038,6.71044509412906,7.37450685289675,7.07408616473605
135112,4.40221089621911,4.38393427154832,4.28727497444541
101060553,6.27228147975282,6.25619333409023,6.27018930720019
4046,7.94049775010069,7.81073973024444,7.8599408857365
4048,9.67800329430865,10.2437077087186,9.79913442897674
4049,5.61760260502879,5.74077258735298,5.7336499189792
4052,9.01863625452096,10.105656287149,10.1850805977775
4054,10.6733689835431,9.76067412741902,10.3611059256524
4056,6.33480531405997,5.95159237908883,5.87319691880076
4057,7.01376455487565,7.43531320246505,10.4329303885849
4060,12.1757057801096,11.4240741785828,10.3169982132281
4061,10.9386460354535,10.9340190199533,10.8860161121676
4062,5.84931386411342,6.06900920318167,5.86818573681901
4063,5.38006594464453,5.35271316135591,5.35286554440403
4064,7.05373493961626,7.00074854066356,6.86189328286095
4065,9.43945203711663,6.19155590309304,6.49953077694691
4066,7.7576247701136,7.89679732310527,7.72406656603472
4072,12.8773390206151,13.8744014728341,11.6132528668791
692205,8.949554435908,8.60246365740673,9.15379196006369
4081,5.47330375578704,5.20002107886245,5.2487963774511
135154,8.82694060686819,8.53721626626008,7.30501942698767
4086,8.44764217919778,9.29437999433691,10.0866116739723
4092,7.71527677541661,7.91238325181349,8.16089112923738
4093,6.05680332578908,6.60913957720385,6.26953524723418
692227,9.84087626596494,8.42361431309994,10.7589838927057
4100,5.43463296229811,10.8452197337732,7.85061445907097
4101,4.77325114340959,9.43910948527025,8.71966970259175
4102,6.13109720405917,12.8614214350262,12.8924244525125
100306951,9.03203522987329,8.76211418757656,7.39740420592882
4105,4.63482340557578,11.7462947159642,11.9436454535106
4107,4.66091142295588,8.3539852369183,4.61118369597824
4109,6.77198283493029,6.97019030762343,9.31498649726121
4110,4.07119121311203,4.15935054228439,4.48626554834133
4111,4.73336334773385,10.7144728343407,10.1934791441956
4112,4.58267035821001,6.59908192528963,6.28556792263172
4113,4.82321716665054,9.36757783548177,5.66515141792307
4114,4.33148310614323,4.4098975123946,4.23919334605716
4118,6.83608888021244,5.49416828666555,5.99012292070188
4125,10.5574168900744,8.85538185189342,10.5542969872954
4126,8.86605589599729,8.05549662388065,8.35622226659953
4133,7.19158767427602,7.21414266290146,6.5741715096734
4140,8.38911979757286,8.5214013819037,8.59577694834362
4142,6.95219375758985,7.10114147429459,6.77132315862669
4143,8.38187974786853,7.96268162992353,7.79708297383901
4145,6.93181605439732,6.74818850471401,6.83282632178153
4147,9.92755188579267,8.95452747653049,7.64783862736428
4148,4.87994393110336,4.52317140512633,5.21149231525879
4150,8.22340512941238,8.40288761372853,8.12095526834064
4151,13.3998559706694,8.50082363074198,9.52227118272499
4153,4.26732948440565,4.15339460985295,4.14738640075279
135228,6.94528035233147,6.87184393471415,6.52546722361446
4157,7.16357369658277,7.3031895229693,7.98157548131377
200765,7.93418138321244,7.08805863452264,8.18503127191602
4159,6.45815863808001,6.36136382813237,6.57205850059155
4160,6.43251946743372,7.52426345310351,6.59472340089683
4161,6.97346166888593,7.2288378093498,7.0471941259272
168002,7.15771712325394,7.76589924717718,6.96168233279388
4163,7.40896768864217,7.83177701017083,7.50307748053424
200772,5.90805279737762,6.45859352282997,6.20293087307291
4170,11.1414030491892,10.6548665885796,10.5282920872294
4171,9.32940277006801,11.7505605016358,10.3291947023768
4172,10.6594908985828,12.0676957775702,10.5253828359159
135250,5.90101375627031,6.21937102989013,6.10083018875596
4184,7.39696323961429,7.68912718758767,7.29148578153353
4188,7.84047347862669,7.27693340702364,7.95410878393498
4192,9.01437291165109,11.02281057789,11.5012950798976
4201,12.4572707345201,11.4798396983948,11.1776426439886
